Market,LoadFactor,FlightCount,Bookings,Revenue,AvgFare,RASM,RpS,Slope,Lat1,Lon1,Lat2,Lon2,Distance,cluster_Geo,cluster_Slope,cluster_Dist
FUEMAN,0.913574993,489,85866,7638880.879,88.9628,0.027748105,81.27420101,-0.004542041,53.35333,-2.276667,28.44806,-13.86194,2929,11,4,10
MLAPSA,0.910587512,321,56308,2191621.786,38.922,0.037624115,35.44191643,-0.008277294,43.6806,10.3928,35.83667,14.54722,942,6,5,8
CTAWMI,0.946346918,314,56707,3914735.202,69.0344,0.037697932,65.33051636,-0.007932875,52.4511,20.6519,37.40278,14.92306,1733,10,5,9
AGAMAN,0.976120242,339,62541,6492943.701,103.8189,0.038635083,101.3398215,-0.004511732,53.35333,-2.276667,30.38056,-9.545834,2623,11,4,10
BODPFO,0.771325549,152,22461,1515900.108,67.4903,0.017191879,52.05700922,-0.005329973,44.82944,-0.7144445,34.71944,32.48472,3028,14,4,10
LISMRS,0.972012182,710,130862,7331834.779,56.0272,0.041667288,54.45914565,-0.006962788,43.43555,5.216389,38.7819,-9.1333,1307,1,2,2
FKBSVQ,0.940838163,236,42206,2908112.8,68.9028,0.038110765,64.82641105,-0.007201259,48.79417,8.188889,37.415,-5.8975,1701,1,2,7
OPOWRO,0.953417143,230,41712,3566250.528,85.4969,0.036422832,81.51429777,-0.007482492,51.1,16.8833,41.23806,-8.674723,2238,19,5,5
BODORK,0.789135485,214,31930,1728403.889,54.131,0.044128842,42.71671911,-0.005158093,51.84083,-8.488889,44.82944,-0.7144445,968,20,4,8
BREPMI,0.953748105,604,108197,9706702.622,89.7132,0.054499252,85.56382552,-0.004531735,53.04667,8.79,39.55361,2.727778,1570,2,4,7
CIALPL,0.920703934,230,40023,2393987.608,59.8152,0.031962959,55.07217871,-0.005830433,53.33833,-2.866667,41.7995,12.5933,1723,3,2,7
FEZNRN,0.947348282,276,49516,4253895.873,85.9095,0.037678814,81.38623771,-0.007661378,51.5993,6.1502,33.92889,-4.9775,2160,5,5,5
BGYRHO,0.908464849,254,44324,4168748.991,94.0517,0.046135363,85.44269299,-0.004832898,45.6739,9.7042,36.38472,28.11833,1852,17,4,9
HAMSTN,0.988428365,1121,212008,11112613.77,52.416,0.075634267,51.80947257,-0.007358938,53.63389,9.995,51.8828,0.2339,685,9,5,1
BLQCPH,0.94673585,396,71524,4821543.628,67.4115,0.051635057,63.8209301,-0.007333187,55.6081,12.6333,44.5306,11.2925,1236,7,5,2
CRLPUY,0.885487528,140,23430,1271867.747,54.2837,0.051081365,48.06756412,-0.006121514,50.4617,4.455,44.89167,13.92361,941,7,2,8
CRLNAP,0.965793659,738,134819,9695550.431,71.9153,0.053059857,69.45535217,-0.006818545,50.4617,4.455,40.88611,14.29167,1309,7,2,2
CRLPSA,0.899868466,1010,173770,8347648.375,48.0384,0.049234991,43.22832214,-0.008646746,50.4617,4.455,43.6806,10.3928,878,7,5,8
AGPTSF,0.951071088,551,100649,7399998.98,73.5228,0.040820452,69.92543472,-0.006374265,45.6506,12.1956,36.6717,-4.4981,1713,1,2,7
EINTSF,0.906584362,270,46263,2273697.35,49.1472,0.05453622,44.55609151,-0.010379648,51.4533,5.3889,45.6506,12.1956,817,7,1,8
RAKSTN,0.95309285,1152,207515,20774201.84,100.1093,0.04053252,95.41355197,-0.005656862,51.8828,0.2339,31.60833,-8.038333,2354,5,2,5
AGPWMI,0.966166252,297,56313,5094211.345,90.4624,0.033207354,87.40175595,-0.007269882,52.4511,20.6519,36.6717,-4.4981,2632,19,2,10
BIQCGN,0.943978867,116,20726,972176.1589,46.9061,0.042129764,44.27838217,-0.007719513,50.86583,7.141944,43.46861,-1.5225,1051,2,5,3
BGYMAD,0.981356836,1470,276144,17123860.31,62.0106,0.049839922,60.85454461,-0.007263817,45.6739,9.7042,40.47361,-3.561111,1221,1,2,3
BTSDLM,0.890400605,182,30628,1620877.041,52.9214,0.029710756,47.12125824,-0.006977194,48.16,17.21,36.7125,28.79222,1586,14,2,7
STNTPS,0.871105507,130,21417,1294688.045,60.4514,0.028870375,52.6595642,-0.008186133,51.8828,0.2339,37.9117,12.4864,1824,3,5,9
BRSLIG,0.763531702,127,18437,743725.025,40.3387,0.045494673,30.79989336,-0.006027626,51.38167,-2.708889,45.86278,1.179444,677,20,2,1
LCAWAW,0.922605791,108,18227,2150.8086,0.118,5.01e-05,0.108868627,-0.004450026,52.1667,20.9667,34.8778,33.6306,2171,14,4,5
ALCCPH,0.956079042,330,60189,5310298.744,88.227,0.038979689,84.35204664,-0.00599258,55.6081,12.6333,38.2825,-0.5583333,2164,19,2,5
BUDZTH,0.852823087,42,6797,629895.1052,92.6725,0.072774644,79.03326289,-0.005277392,47.4333,19.2333,37.75111,20.88278,1086,17,4,3
EDISVQ,0.934561851,266,47672,4096114.149,85.9228,0.038773645,80.30021857,-0.005351135,55.94861,-3.350278,37.415,-5.8975,2071,5,4,5
MRSNTE,0.953291294,1319,238707,14388736.58,60.2778,0.085003428,57.46231707,-0.009966059,47.15833,-1.609722,43.43555,5.216389,676,2,1,1
GOTKUN,0.879654088,168,27973,810205.1618,28.9638,0.031223223,25.47814974,-0.012180598,57.7056,11.7806,54.9639,24.0847,816,8,1,8
BODMAD,0.955676988,183,33054,1086148.054,32.8598,0.05837056,31.40336119,-0.0081925,44.82944,-0.7144445,40.47361,-3.561111,538,1,5,1
NAPTFS,0.971241671,261,47957,5841222.406,121.8012,0.037578922,118.2984468,-0.006089603,40.88611,14.29167,28.04278,-16.57055,3148,11,2,4
ALCKRK,0.984279523,476,90849,9234009.264,101.6412,0.04819048,100.0434373,-0.00720022,50.08333,19.78333,38.2825,-0.5583333,2076,19,2,5
DUBLCJ,0.962818882,209,38610,2587469.752,67.0155,0.037189522,64.52382114,-0.008410517,53.4325,-6.252222,51.72194,19.39833,1735,9,5,9
PRGSVQ,0.95987315,126,22701,2129257.115,93.7957,0.042149819,90.03201332,-0.006658924,50.1,14.26667,37.415,-5.8975,2136,19,2,5
BRUVLC,0.971318224,436,80227,6491158.521,80.9098,0.05917866,78.58926003,-0.006672903,50.9017,4.4942,39.48861,-0.4819444,1328,2,2,2
BOHWRO,0.885479626,216,36333,1811617.592,49.8614,0.033729057,44.15133534,-0.007672327,51.1,16.8833,50.78056,-1.836944,1309,9,5,2
ATHMLA,0.987657022,408,76737,4211474.15,54.8819,0.063920421,54.20451696,-0.006826016,37.89583,23.72889,35.83667,14.54722,848,14,2,8
FAOSNN,0.887202381,312,53658,5699974.584,106.2278,0.053947116,94.24561151,-0.004081202,52.70055,-8.918612,37.01445,-7.970833,1747,5,4,9
PFOTLS,0.789197324,156,23597,1341400.831,56.8462,0.015791237,44.86290403,-0.006855778,43.63,1.363611,34.71944,32.48472,2841,14,2,10
PMIWRO,0.947830688,200,35828,2022819.923,56.4591,0.031664944,53.51375458,-0.005908121,51.1,16.8833,39.55361,2.727778,1690,15,2,7
ALCFMM,0.965844736,388,71289,4946881.69,69.3919,0.048286625,67.02183565,-0.005389484,47.9886,10.2394,38.2825,-0.5583333,1388,2,4,2
SVQTPS,0.949491249,130,23329,1339375.628,57.4124,0.033712209,54.51264257,-0.006531815,37.9117,12.4864,37.415,-5.8975,1617,1,2,7
BFSBGY,0.861006999,234,38134,2050281.302,53.7651,0.030738509,46.29219466,-0.005062704,54.6542,-6.225,45.6739,9.7042,1506,3,4,7
BRSVCE,0.882107631,302,50977,2449012.937,48.0415,0.032953186,42.37779783,-0.005400421,51.38167,-2.708889,45.5067,12.3478,1286,3,4,2
LISSTN,0.985040511,2522,473178,35913851.88,75.8992,0.045923728,74.76382885,-0.009591213,51.8828,0.2339,38.7819,-9.1333,1628,5,1,7
RAKTLS,0.925633622,623,109309,7731871.304,70.734,0.041676538,65.47384054,-0.00628991,43.63,1.363611,31.60833,-8.038333,1571,12,2,7
AMMCRL,0.95670014,49,8860,593903.8866,67.032,0.019287087,64.12956339,-0.01105168,50.4617,4.455,31.72361,35.99528,3325,14,1,4
CTAPSA,0.979380114,1339,250736,14183154.4,56.566,0.069597614,55.3997008,-0.010274788,43.6806,10.3928,37.40278,14.92306,796,6,1,8
NRNZAD,0.924892186,348,61337,3921569.507,63.9348,0.054752599,59.13280719,-0.005922562,51.5993,6.1502,44.09778,15.35667,1080,7,2,3
KUNSNN,0.944342206,230,42078,2919917.698,69.3929,0.030324256,65.53071722,-0.007851465,54.9639,24.0847,52.70055,-8.918612,2161,9,5,5
BFSBUD,0.944100515,171,30958,2020887.472,65.2783,0.031767698,61.62933342,-0.006864464,54.6542,-6.225,47.4333,19.2333,1940,9,2,9
GRONOC,0.926106301,88,15403,1351787.54,87.7613,0.051246095,81.27630709,-0.0040484,53.91,-8.817778,41.9092,2.7633,1586,20,4,7
CAGOPO,0.955887272,124,22861,2044836.381,89.4464,0.056250506,85.50076854,-0.005976696,41.23806,-8.674723,39.24722,9.061111,1520,1,2,7
BGYKGS,0.89081895,142,24257,2341536.112,96.5303,0.049053647,85.9910434,-0.00494902,45.6739,9.7042,36.79306,27.09528,1753,17,4,9
BERZAD,0.971596087,176,31983,2137822.662,66.8424,0.068578543,64.9438806,-0.005513063,52.5117,13.4025,44.09778,15.35667,947,10,2,8
FRLPMO,0.913834302,405,69986,2706357.53,38.6699,0.052352531,35.33795821,-0.010051228,44.1953,12.0686,38.1811,13.105,675,6,1,1
EDINAP,0.921283582,172,30863,2481898.39,80.4166,0.035112094,74.0865191,-0.004954225,55.94861,-3.350278,40.88611,14.29167,2110,3,4,5
AQJSOF,0.85460251,44,7353,438474.5883,59.632,0.028502077,50.96171412,-0.010557067,42.7,23.4,29.6125,35.01944,1788,4,1,9
BGYJTR,0.944024281,106,18973,1820318.637,95.9425,0.054137554,90.57212841,-0.004975142,45.6739,9.7042,36.40639,25.47722,1673,17,4,7
EGCEMA,0.869249623,112,18442,943554.6556,51.1633,0.049360411,44.47373,-0.004752981,52.83,-1.329444,44.82528,0.5186111,901,20,4,8
BGYCRV,0.956785387,629,115971,6076953.445,52.4006,0.052279621,50.13615693,-0.008201955,45.6739,9.7042,38.9925,17.08611,959,6,5,8
ALCBGY,0.97777081,632,118498,7186596.504,60.6474,0.050253614,59.29926484,-0.006054897,45.6739,9.7042,38.2825,-0.5583333,1180,15,2,3
BHXGNB,0.677155531,38,4885,247620.3637,50.6899,0.036438401,34.32497418,-0.005216003,52.45306,-1.746389,45.36278,5.329722,942,3,4,8
EMALCJ,0.892278157,48,8366,359914.199,43.021,0.027205353,38.38675331,-0.012278209,52.83,-1.329444,51.72194,19.39833,1411,9,1,2
CRLRBA,0.982335678,380,70960,5979658.784,84.268,0.040558297,82.77948369,-0.008928907,50.4617,4.455,34.05,-6.7569,2041,5,5,9
LUXMAD,0.971736185,366,67421,4694006.282,69.6223,0.053145739,67.65452542,-0.008858254,49.62778,6.206666,40.47361,-3.561111,1273,2,5,2
OSISTN,0.857334145,86,14086,734052.6496,52.1122,0.02937382,44.67758062,-0.008190497,51.8828,0.2339,45.55,18.68333,1521,7,5,7
KRKZAD,0.903230172,238,40042,2033026.201,50.7723,0.061555856,45.85911309,-0.0080226,50.08333,19.78333,44.09778,15.35667,745,10,5,1
FEZVLC,0.829978529,276,43295,1416456.925,32.7164,0.036843849,27.15391698,-0.010408398,39.48861,-0.4819444,33.92889,-4.9775,737,12,1,1
PLQSTN,0.974548646,336,62184,4536175.757,72.9476,0.049713999,71.09101927,-0.009129467,55.91667,21.05,51.8828,0.2339,1430,9,5,2
GRORIX,0.966901822,90,16447,1318936.767,80.1931,0.03430925,77.53890458,-0.005451696,57.01667,24.05,41.9092,2.7633,2260,19,2,5
BCNNDR,0.955481626,450,81279,3808121.56,46.8524,0.055404295,44.76667011,-0.011077461,41.3028,2.0944,35.2,-2.916667,808,12,1,8
AGPSCQ,0.987184273,590,111076,5427710.688,48.8648,0.062728997,48.23859905,-0.009076556,42.895,-8.415,36.6717,-4.4981,769,12,5,8
MLAVLC,0.968441732,248,46338,2828404.521,61.0385,0.04274207,59.11228309,-0.005865059,39.48861,-0.4819444,35.83667,14.54722,1383,15,2,2
ARNKRK,0.960438903,706,131559,6392162.311,48.5877,0.043531355,46.6656128,-0.011297472,59.662,17.9339,50.08333,19.78333,1072,8,1,3
MSTZAD,0.833950617,36,5404,402645.155,74.5087,0.059517814,62.13659799,-0.005544386,50.91111,5.773611,44.09778,15.35667,1044,7,2,3
NCLRIX,0.882671658,161,26880,1349058.51,50.1881,0.027601054,44.29969165,-0.007066632,57.01667,24.05,55.03778,-1.686667,1605,8,2,7
BCNBVA,0.973923626,808,149657,8628847.649,57.6574,0.061911793,56.15399605,-0.007327219,49.4558,2.1125,41.3028,2.0944,907,2,5,8
MANWMI,0.975026089,220,41111,2459449.429,59.8246,0.03800036,58.33055282,-0.00928732,53.35333,-2.276667,52.4511,20.6519,1535,9,5,7
AGPLBA,0.940792197,582,104554,8231983.802,78.7342,0.03847927,74.07259526,-0.004445321,53.86528,-1.654722,36.6717,-4.4981,1925,5,4,9
EDITSF,0.934214111,38,6859,321946.2305,46.9377,0.02780592,43.84993605,-0.006039381,55.94861,-3.350278,45.6506,12.1956,1577,3,2,7
FUESTN,0.885615265,640,109625,9451001.096,86.212,0.026714748,76.35074885,-0.004695759,51.8828,0.2339,28.44806,-13.86194,2858,11,4,10
NUEVCE,0.940492521,162,28796,860069.2556,29.8676,0.06187294,28.0903147,-0.009219177,49.49972,11.08167,45.5067,12.3478,454,7,5,6
BLQBUD,0.938426685,281,50950,2237130.663,43.9083,0.059458545,41.20477157,-0.010084666,47.4333,19.2333,44.5306,11.2925,693,10,1,1
CPHNRN,0.912619989,260,45255,1318051.684,29.1249,0.043009795,26.58005332,-0.011604869,55.6081,12.6333,51.5993,6.1502,618,9,1,1
OTPPMI,0.980382122,126,22988,2079772.955,90.4721,0.044304317,88.69724303,-0.005409833,44.5667,26.1,39.55361,2.727778,2002,6,4,9
GDNLUZ,0.888101537,168,28199,567370.4184,20.1202,0.040427169,17.86880884,-0.011945719,54.3667,18.65,51.2319,22.6903,442,8,1,6
BTSEIN,0.965205341,210,38309,2251698.581,58.7772,0.061464939,56.73213861,-0.009127801,51.4533,5.3889,48.16,17.21,923,7,5,8
GDNWRO,0.860922855,366,59705,1273922.307,21.3369,0.048087601,18.36946369,-0.012072047,54.3667,18.65,51.1,16.8833,382,8,1,6
BCNORK,0.85989011,52,8451,478503.961,56.6209,0.034238978,48.68782672,-0.009501577,51.84083,-8.488889,41.3028,2.0944,1422,20,1,2
EDIVRN,0.590885142,20,2243,77756.252,34.6661,0.013353151,20.4837334,-0.005111094,55.94861,-3.350278,45.46667,10.93333,1534,3,4,7
KTWPFO,0.936848836,280,49816,3181138.316,63.8577,0.029013128,59.82507082,-0.006294545,50.48333,19.08333,34.71944,32.48472,2062,14,2,5
LPLOPO,0.927803379,124,21744,1135194.525,52.2072,0.034231849,48.43806641,-0.005414422,53.33833,-2.866667,41.23806,-8.674723,1415,5,4,2
BTSPFO,0.936136814,128,22662,1570031.689,69.2803,0.033140471,64.85590257,-0.005849715,48.16,17.21,34.71944,32.48472,1957,14,2,9
AOICRL,0.876307692,308,51264,2451859.451,47.828,0.041252094,41.91212736,-0.008166651,50.4617,4.455,43.6175,13.36417,1016,7,5,3
DLERAK,0.950976437,219,40077,3719298.195,92.8038,0.042717442,88.25423427,-0.006436543,47.04278,5.435,31.60833,-8.038333,2066,12,2,5
EMAVLC,0.935699205,168,30137,1883144.857,62.4861,0.039346052,58.46823326,-0.004794975,52.83,-1.329444,39.48861,-0.4819444,1486,20,4,7
DUBLUZ,0.971296899,206,38780,3139591.411,80.959,0.039936648,78.6352605,-0.007816087,53.4325,-6.252222,51.2319,22.6903,1969,9,5,9
FNCMRS,0.842734019,159,25325,2088081.753,82.4514,0.030799912,69.48460126,-0.005272031,43.43555,5.216389,32.69056,-16.775,2256,11,4,5
NOCTFS,0.860602361,26,4229,395519.8303,93.5256,0.027311967,80.48836595,-0.005601856,53.91,-8.817778,28.04278,-16.57055,2947,18,2,10
MRSRAK,0.951451756,1012,184555,17584113.55,95.2784,0.051624627,90.65284449,-0.006334535,43.43555,5.216389,31.60833,-8.038333,1756,12,2,9
ALCBRU,0.99026833,56,10481,593414.2287,56.618,0.038428447,56.067104,-0.009698184,50.9017,4.4942,38.2825,-0.5583333,1459,2,1,2
BRSWRO,0.930001841,228,40403,2243411.884,55.5258,0.037942076,51.639165,-0.009363317,51.38167,-2.708889,51.1,16.8833,1361,9,1,2
AGPKRK,0.976910621,259,48868,4591682.764,93.9609,0.037511823,91.79143122,-0.007228551,50.08333,19.78333,36.6717,-4.4981,2447,19,2,5
CRLTNG,0.98956003,345,65023,5086161.351,78.2209,0.042090448,77.40433352,-0.009356002,50.4617,4.455,35.72833,-5.9175,1839,5,1,9
IBZSTN,0.942820009,808,144358,12714109.98,88.0734,0.057267193,83.03742975,-0.005460154,51.8828,0.2339,38.87361,1.372778,1450,20,2,2
BUDMAN,0.963205593,510,93953,8254633.706,87.8591,0.051164725,84.62645533,-0.007245559,53.35333,-2.276667,47.4333,19.2333,1654,9,2,7
BGYEMA,0.921886888,366,65430,3172015.973,48.4795,0.039656298,44.69264763,-0.007076089,52.83,-1.329444,45.6739,9.7042,1127,3,2,3
FKBZAD,0.941385186,266,46961,2249095.435,47.8928,0.059479691,45.08560558,-0.006477563,48.79417,8.188889,44.09778,15.35667,758,7,2,8
BVAEDI,0.890252208,511,87575,3781693.483,43.1823,0.047460709,38.44317413,-0.007253058,55.94861,-3.350278,49.4558,2.1125,810,16,2,8
KVAPOZ,0.901960784,34,5796,667.0801,0.115,7.45e-05,0.103809539,-0.004463708,52.41694,16.88333,40.97278,24.34194,1393,17,4,2
SDRVLC,0.944620895,312,55914,1626460.809,29.0886,0.052943571,27.47771336,-0.011136656,43.42916,-3.826389,39.48861,-0.4819444,519,1,1,6
SUFVRN,0.965557975,371,67843,3404608.548,50.1836,0.057006132,48.45521182,-0.009405905,45.46667,10.93333,38.90917,16.23889,850,6,1,8
MANRHO,0.924968789,252,44454,5575854.438,125.4297,0.038518795,116.0186109,-0.003110547,53.35333,-2.276667,36.38472,28.11833,3012,13,4,10
BERKGS,0.918657331,128,22305,2193539.661,98.3429,0.04406999,90.34347864,-0.00502608,52.5117,13.4025,36.79306,27.09528,2050,17,4,9
CFUNRN,0.896202926,34,5759,447609.4294,77.7234,0.040830009,69.65599586,-0.005290161,51.5993,6.1502,39.60139,19.91028,1706,7,4,7
DUBSCV,1.008853174,38,7407,392748.3254,53.0239,0.022590106,53.49337039,-0.01346432,53.4325,-6.252222,47.68945,26.35611,2368,9,3,5
BFSFAO,0.839221238,329,52761,4493889.666,85.1744,0.036339713,71.48021547,-0.003368757,54.6542,-6.225,37.01445,-7.970833,1967,5,4,9
BLQCRV,0.937083468,422,75647,3276036.562,43.3068,0.05196181,40.5821738,-0.008369867,44.5306,11.2925,38.9925,17.08611,781,6,5,8
FMMPFO,0.904003477,204,35361,2710412.475,76.6497,0.029385775,69.2916575,-0.005795461,47.9886,10.2394,34.71944,32.48472,2358,14,2,5
BCNBHX,0.965816425,702,129572,8525524.329,65.7975,0.049880993,63.5483857,-0.005352454,52.45306,-1.746389,41.3028,2.0944,1274,20,4,2
BVAKRK,0.976946006,548,103568,6405333.183,61.8466,0.047612948,60.42083145,-0.008186736,50.08333,19.78333,49.4558,2.1125,1269,9,5,2
SOFZAD,0.835424354,70,11320,367382.411,32.4542,0.040588463,27.11309306,-0.008517545,44.09778,15.35667,42.7,23.4,668,17,5,1
CCFDUB,0.892274016,294,49730,3041403.254,61.1583,0.042009222,54.56997979,-0.005152776,53.4325,-6.252222,43.21583,2.306944,1299,20,4,2
ALCRAK,0.945885567,369,66474,3009559.349,45.2742,0.042484368,42.82424333,-0.008562011,38.2825,-0.5583333,31.60833,-8.038333,1008,12,5,3
BRIIBZ,0.933438513,124,21891,1828361.189,83.5211,0.058354674,77.96184498,-0.006033763,41.14111,16.78833,38.87361,1.372778,1336,15,2,2
MANTFS,0.945259823,1241,226126,24219665.02,107.1069,0.033194719,101.2438917,-0.003907387,53.35333,-2.276667,28.04278,-16.57055,3050,11,4,10
BUDMAD,0.984333652,474,88529,7592303.324,85.7606,0.042764478,84.41707981,-0.007945156,47.4333,19.2333,40.47361,-3.561111,1974,15,5,9
CGNMAN,1.003546132,563,108671,5421816.325,49.892,0.071527071,50.06894942,-0.006696926,53.35333,-2.276667,50.86583,7.141944,700,3,2,1
BDSDUB,0.931622664,106,18843,1499906.848,79.6002,0.03222832,74.1573642,-0.004851603,53.4325,-6.252222,40.65805,17.94667,2301,13,4,5
MANNTE,0.813562841,275,43105,1921827.049,44.5847,0.052492796,36.2725223,-0.006518921,53.35333,-2.276667,47.15833,-1.609722,691,20,2,1
LBARIX,0.987547357,170,31801,2167908.766,68.171,0.040826063,67.32217768,-0.005217577,57.01667,24.05,53.86528,-1.654722,1649,8,4,7
SCQSTN,0.873712879,722,119980,6111746.746,50.9397,0.037337821,44.50668317,-0.009531055,51.8828,0.2339,42.895,-8.415,1192,5,1,3
FCOVIE,0.987123265,1392,250983,14507334.2,57.802,0.073150971,57.05775732,-0.007793057,48.1111,16.5583,41.8003,12.2389,780,10,5,8
ARNLPL,0.870421927,218,36267,1543614.207,42.5625,0.025549885,37.04733373,-0.009476357,59.662,17.9339,53.33833,-2.866667,1450,8,1,2
CRLCTA,0.923839416,298,52099,3778082.776,72.5173,0.040020556,66.99441033,-0.007930707,50.4617,4.455,37.40278,14.92306,1674,7,5,7
FUEMAD,0.936945751,922,163765,10233681.2,62.49,0.035810261,58.5497763,-0.008394631,40.47361,-3.561111,28.44806,-13.86194,1635,18,5,7
AGPNQY,0.885646399,172,29074,1777220.774,61.1274,0.035337693,54.13734539,-0.005010394,50.43945,-4.994722,36.6717,-4.4981,1532,5,4,7
CGNSTN,0.988710054,1845,347320,16755723.92,48.2428,0.096750994,47.69823996,-0.007981438,51.8828,0.2339,50.86583,7.141944,493,3,5,6
BVESTN,0.73277404,124,17207,748795.2337,43.5168,0.04223583,31.88805186,-0.005483049,51.8828,0.2339,45.15059,1.47277,755,20,2,1
CTAVIE,0.935735915,496,84671,5120299.165,60.4728,0.047194867,56.58664506,-0.00764944,48.1111,16.5583,37.40278,14.92306,1199,6,5,3
BGYCIY,0.846014493,72,11675,398512.9608,34.1338,0.027528838,28.87775078,-0.01454517,45.6739,9.7042,36.99166,14.60694,1049,6,3,3
FAOLPL,0.856137339,277,44883,2688978.024,59.9108,0.027591126,51.29190317,-0.004843356,53.33833,-2.866667,37.01445,-7.970833,1859,5,4,9
BHXPMI,0.927325072,691,121755,9917557.215,81.455,0.051175672,75.53529186,-0.003434331,52.45306,-1.746389,39.55361,2.727778,1476,20,4,2
CUFFCO,0.785185185,10,1484,19202.8499,12.9399,0.02103569,10.16023804,-0.018348796,44.5353,7.6175,41.8003,12.2389,483,6,3,6
PUYVIE,0.802008476,120,17410,683897.683,39.2818,0.07665306,31.50440773,-0.008758975,48.1111,16.5583,44.89167,13.92361,411,10,5,6
CIAWMI,0.976127854,912,169979,10563957.13,62.1486,0.045578498,60.66498098,-0.006160698,52.4511,20.6519,41.7995,12.5933,1331,10,2,2
MANSDR,0.828690742,218,34926,1463998.288,41.9171,0.031294011,34.73635192,-0.007750641,53.35333,-2.276667,43.42916,-3.826389,1110,20,5,3
AOICTA,0.935802469,240,42448,1643432.342,38.7163,0.051464306,36.23087174,-0.009250605,43.6175,13.36417,37.40278,14.92306,704,6,5,1
BHXCFU,0.918086241,171,30127,3121323.951,103.6055,0.043532639,95.11881612,-0.003505832,52.45306,-1.746389,39.60139,19.91028,2185,13,4,5
HAMPMI,0.954548723,1194,212431,19195774.74,90.3623,0.051961032,86.25531234,-0.004878799,53.63389,9.995,39.55361,2.727778,1660,2,4,7
AGPNCL,0.922614954,226,40250,3193317.348,79.337,0.035619257,73.19757365,-0.004680097,55.03778,-1.686667,36.6717,-4.4981,2055,5,4,9
BRITRS,0.937076988,400,70888,2942864.669,41.5142,0.066385805,38.9020816,-0.009553326,45.82667,13.47222,41.14111,16.78833,586,6,1,1
BGYSCV,0.993353274,94,17934,538370.5796,30.0195,0.023152187,29.82001659,-0.017757018,47.68945,26.35611,45.6739,9.7042,1288,10,3,2
DUBHAM,0.955054646,613,111941,5668586.587,50.639,0.0451148,48.36306586,-0.006295991,53.63389,9.995,53.4325,-6.252222,1072,16,2,3
FUEKRK,0.921133568,24,4193,349841.6979,83.4347,0.020693189,76.85450305,-0.008339859,50.08333,19.78333,28.44806,-13.86194,3714,11,5,4
FAOLBA,0.889304777,314,52983,3574576.209,67.4664,0.030974836,59.99825789,-0.005092065,53.86528,-1.654722,37.01445,-7.970833,1937,5,4,9
MLAOTP,0.938265536,254,45808,2634681.244,57.5157,0.039161859,53.96504126,-0.007074623,44.5667,26.1,35.83667,14.54722,1378,17,2,2
BCNMAN,0.981092612,1134,212487,15290650.81,71.9604,0.051159292,70.59982274,-0.003715396,53.35333,-2.276667,41.3028,2.0944,1380,20,4,2
DUBMAD,0.958847605,1642,300336,22573885.94,75.1621,0.049497943,72.06900429,-0.006185022,53.4325,-6.252222,40.47361,-3.561111,1456,5,2,2
MANMXP,0.970440639,639,118156,6776070.257,57.3485,0.047648392,55.6533223,-0.005466435,53.35333,-2.276667,45.6317,8.7278,1168,3,2,3
